id,acct_code,transaction_name,location,transaction_amount,x_amt1,x_amt2,transaction_date,x_date1,x_date2
552,200000006,Playa Hotels & Resorts N.V.,Philippines,9474932,6808512,716161,2021-09-23 06:45:59,2021-07-12 00:49:35,2020-07-27 08:19:11
553,200000003,Iron Mountain Incorporated,Philippines,2037924,7506586,7059720,2021-08-29 18:29:01,2023-04-11 16:43:09,2023-05-25 22:03:03
554,200000002,"Choice Hotels International, Inc.",Brazil,3530450,9417350,932709,2020-05-15 20:10:04,2022-12-17 03:20:16,2023-07-31 10:54:15
555,100000005,Equity Commonwealth,United States,6111570,2290204,7792685,2021-10-17 13:35:04,2022-10-17 15:55:54,2022-06-29 18:24:32
556,200000005,"Uni-Pixel, Inc.",Brazil,3243822,8880407,6772732,2021-12-26 22:25:16,2023-02-04 05:56:32,2023-07-12 20:00:16
557,200000001,DaVita Inc.,Brazil,4329244,2504289,9708144,2024-02-27 08:26:07,2021-11-23 17:59:27,2021-04-18 23:28:32
558,200000002,Cohen & Steers Quality Income Realty Fund Inc,Philippines,5058070,5813058,2127853,2022-01-02 18:11:22,2023-07-04 06:56:11,2022-10-31 22:13:41
559,200000006,"Regeneron Pharmaceuticals, Inc.",Philippines,5896766,4610233,9204645,2023-11-30 10:44:15,2023-01-25 02:02:25,2023-02-26 01:36:00
560,200000600,Sanchez Energy Corporation,Brazil,4139907,3217595,6880618,2023-08-03 15:16:11,2021-12-06 20:33:23,2023-11-10 13:44:52
561,200000004,"Windstream Holdings, Inc.",Philippines,3347491,842898,2905992,2021-09-30 00:39:22,2024-02-10 14:50:30,2024-01-30 01:03:34
562,100000004,Axis Capital Holdings Limited,United States,617085,9114466,2344976,2021-03-28 03:15:11,2022-12-29 18:34:40,2021-02-16 11:11:49
563,200000003,Handy & Harman Ltd.,United States,5374965,3449223,3539401,2021-10-29 18:30:17,2024-01-30 23:46:29,2020-11-10 00:47:43
564,100000007,Unico American Corporation,Philippines,5358826,3487478,3291367,2023-05-11 17:58:32,2020-04-18 02:17:39,2023-11-08 18:04:15
565,200000006,Nuveen Georgia Quality Municipal Income Fund ,Philippines,2951688,1239592,7063240,2023-08-29 11:44:50,2022-05-06 03:19:27,2021-11-29 18:58:52
566,200000001,"Codexis, Inc.",Brazil,9439490,8190877,603114,2021-03-21 07:55:55,2024-01-06 12:37:57,2022-03-25 06:07:01
567,100000002,PowerShares S&P SmallCap Consumer Staples Portfolio,United States,1578564,9296254,6329614,2022-12-11 13:21:48,2023-08-30 18:40:48,2020-11-30 00:25:45
568,100000006,BioShares Biotechnology Products Fund,United States,8061856,1582114,5772341,2024-01-19 04:00:21,2021-04-07 20:44:18,2020-04-29 23:31:09
569,100000007,Akers Biosciences Inc,Canada,9992373,2933956,9678970,2022-06-09 08:38:48,2024-01-25 10:56:22,2022-02-11 11:59:13
570,200000004,"Zafgen, Inc.",Canada,8293653,8427671,8007222,2022-11-02 06:38:28,2022-08-17 19:43:44,2023-08-06 03:33:59
571,200000001,Investors Real Estate Trust,Canada,9778712,6024330,7727891,2022-01-03 07:58:27,2020-12-24 11:19:48,2023-11-23 07:25:02
572,100000100,Vicor Corporation,Philippines,8406591,8178023,6109932,2020-08-30 18:49:01,2022-04-26 00:21:10,2024-01-12 18:13:41
573,200000004,Equity Commonwealth,United States,1073013,6926806,9468701,2020-08-07 10:02:46,2020-12-19 22:19:44,2023-09-25 13:18:08
574,100000009,"Q2 Holdings, Inc.",United States,5240237,9594036,9353588,2021-08-28 08:49:57,2022-11-06 01:25:04,2022-02-06 08:07:33
575,100000009,Territorial Bancorp Inc.,United States,8242854,3024816,3863286,2023-05-09 23:56:15,2020-10-22 01:48:35,2023-02-06 18:35:14
576,100000004,Gabelli Dividend,Philippines,8425740,429746,9900687,2021-03-11 07:41:05,2021-02-24 18:25:41,2021-09-24 23:58:59
577,200000001,AMC Networks Inc.,Philippines,4275512,3129124,9101378,2020-05-28 06:36:25,2023-04-28 06:39:11,2024-02-10 19:42:53
578,100000009,"BioCryst Pharmaceuticals, Inc.",Philippines,6885948,5819485,1966657,2020-03-29 08:36:19,2022-04-04 03:30:53,2021-01-05 05:51:52
579,200000003,"StarTek, Inc.",United States,3791103,3506225,2416087,2021-06-09 10:17:28,2022-12-24 18:56:34,2023-05-30 21:09:54
580,100000001,CardConnect Corp.,Philippines,9997244,8208300,5545929,2021-04-04 04:39:30,2020-08-26 14:18:41,2020-05-23 15:51:58
581,200000006,Evogene Ltd.,United States,7604894,4167478,9975887,2023-06-23 13:27:05,2022-02-08 16:50:41,2024-01-27 22:32:23
582,100000009,"MYR Group, Inc.",Brazil,9796194,1366032,5879905,2022-01-11 16:37:22,2023-06-26 09:21:13,2020-04-16 11:34:56
583,100000005,IRIDEX Corporation,Brazil,171754,2167069,4864074,2022-08-23 01:56:52,2023-07-05 01:55:17,2022-07-20 00:09:12
584,100000001,Scotts Miracle-Gro Company (The),Colombia,4616426,2242493,5016051,2023-08-04 02:48:14,2022-12-29 11:52:22,2022-10-04 04:40:25
585,200000002,Pioneer Natural Resources Company,Brazil,4893155,2837873,2637299,2020-10-18 12:36:40,2021-03-14 03:51:32,2023-09-24 14:08:48
586,200000006,Western Asset Mortgage Defined Opportunity Fund Inc,Philippines,2630467,7303377,2060395,2023-02-17 15:45:54,2021-07-31 13:18:37,2021-07-07 15:42:17
587,200000001,"Core-Mark Holding Company, Inc.",Brazil,2321362,146372,7979061,2023-07-08 12:15:06,2021-12-01 02:45:16,2021-10-22 17:50:41
588,200000004,Chevron Corporation,United States,9075542,5024800,3566397,2021-10-06 12:46:07,2020-07-16 20:08:12,2022-11-01 04:28:22
589,100000003,"Holly Energy Partners, L.P.",Canada,3676918,2395908,7853177,2021-07-14 02:07:44,2020-05-05 10:34:01,2022-12-16 14:57:03
590,200000003,"Arrowhead Pharmaceuticals, Inc.",Philippines,5309078,8768585,5933021,2020-10-23 18:30:30,2023-02-16 15:38:32,2022-10-02 08:59:31
591,100000006,Albany International Corporation,United States,9156746,1535107,7455122,2022-01-10 02:07:39,2023-06-23 06:54:31,2022-04-02 00:22:11
592,100000003,"AMAG Pharmaceuticals, Inc.",Canada,9649503,7282771,838254,2023-05-17 02:37:24,2023-02-14 23:56:26,2022-04-03 16:49:49
593,100000100,VanEck Vectors Generic Drugs ETF,Philippines,4125093,9366765,1618073,2022-02-17 10:15:54,2021-03-15 19:51:10,2023-05-28 13:16:41
594,100000006,"Pro-Dex, Inc.",Philippines,1452660,7874042,7918693,2021-11-23 11:05:58,2020-04-02 23:59:10,2022-04-22 02:59:30
595,100000004,"Alexander's, Inc.",Brazil,9719200,7498910,8414339,2022-09-05 22:22:03,2022-01-14 03:02:32,2022-01-08 15:56:19
596,200000005,"Customers Bancorp, Inc",Brazil,3014641,4825143,7307871,2023-04-24 20:01:40,2020-09-27 14:56:59,2023-05-11 16:34:07
597,100000002,Gladstone Investment Corporation,Colombia,2113555,869409,5926295,2024-01-18 13:26:50,2023-07-17 16:31:47,2020-10-12 10:10:18
598,200000004,Astrazeneca PLC,Philippines,492562,1568894,9224945,2021-01-08 23:40:05,2023-06-18 12:29:11,2020-11-25 09:33:10
599,100000002,Pimco New York Municipal Income Fund II,Brazil,4224486,3178158,2140950,2021-02-08 21:55:26,2021-12-09 10:48:05,2021-04-10 10:55:18
600,100000004,Hersha Hospitality Trust,Philippines,5084957,9780147,732216,2023-10-25 03:57:44,2021-01-11 15:23:39,2024-01-22 08:20:33
601,200000002,Burcon NutraScience Corp,Philippines,8865219,2143109,9002236,2020-07-06 04:44:14,2022-03-08 20:53:17,2021-07-01 04:35:23
602,100000007,AmeriServ Financial Inc.,Brazil,4105266,9905619,9247631,2023-02-25 20:39:51,2021-12-12 09:09:55,2020-11-05 07:37:20
603,100000006,"Chart Industries, Inc.",Brazil,3374361,2863384,6981741,2021-05-09 17:13:59,2021-02-19 01:08:28,2022-07-31 22:24:32
604,100000005,"GWG Holdings, Inc",Philippines,3946887,3361516,2887501,2020-05-08 10:32:42,2023-10-30 05:43:20,2021-10-12 11:49:24
605,100000005,Seacoast Banking Corporation of Florida,Philippines,7066915,4359009,3192940,2022-01-23 03:12:44,2022-10-05 10:52:49,2023-04-18 01:28:31
606,200000002,The Charles Schwab Corporation,United States,3581672,4733292,8326291,2020-03-13 08:31:44,2021-09-21 00:40:53,2020-06-15 15:53:57
607,100000007,Capitala Finance Corp.,Canada,6890762,617481,6442182,2020-09-25 14:53:27,2023-09-02 19:51:28,2023-04-13 15:21:41
608,100000009,"Commerce Bancshares, Inc.",Philippines,2529693,5025642,5405608,2023-02-22 09:59:04,2020-12-17 17:20:59,2022-08-19 04:05:13
609,100000003,Acceleron Pharma Inc.,Brazil,3808543,2463072,989709,2024-03-07 06:09:58,2022-08-31 01:22:59,2020-03-28 13:45:38
610,200000006,"Appliance Recycling Centers of America, Inc.",Brazil,5298063,4894055,627999,2022-09-20 11:23:32,2023-04-05 23:51:35,2024-01-08 18:15:08
611,100000008,Hess Midstream Partners LP,United States,6036999,2251414,2842328,2023-11-15 06:24:33,2020-11-20 01:33:39,2020-05-10 21:03:48
612,100000005,Envision Healthcare Corporation,Brazil,5477968,8078914,8653155,2023-10-18 20:29:35,2022-12-16 17:13:00,2023-12-29 13:10:10
613,100000007,Brookfield DTLA Inc.,Canada,1395909,3629216,9745471,2023-05-23 14:48:32,2022-03-14 07:54:37,2022-08-16 11:21:05
614,200000006,"ModusLink Global Solutions, Inc",Brazil,4343516,5125155,8668926,2023-05-24 17:07:11,2023-03-31 10:08:41,2023-07-18 01:35:00
615,100000007,Whiting Petroleum Corporation,Philippines,8694721,4771641,4401791,2021-08-05 05:13:28,2022-12-01 04:43:14,2023-12-16 14:39:07
616,100000008,KT Corporation,Colombia,8579239,4866113,5748389,2023-09-11 12:10:49,2022-08-15 09:27:27,2023-11-08 05:01:21
617,100000002,"Rennova Health, Inc.",United States,5080987,1875455,7909409,2023-11-05 22:00:05,2020-07-19 10:23:48,2021-03-19 16:38:45
618,100000001,Highland Funds I,Brazil,7109316,2234919,8123299,2021-02-22 17:48:13,2020-12-10 09:35:03,2021-03-04 18:13:07
619,100000001,First Trust Emerging Markets Local Currency Bond ETF,Philippines,1319918,4465128,4729909,2024-03-02 14:03:40,2020-05-16 08:08:05,2021-05-13 05:46:28
620,200000003,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,United States,2904229,4626104,864885,2021-08-09 20:01:22,2022-02-21 02:00:56,2020-03-30 18:38:57
621,200000004,"Archrock, Inc.",Canada,7508874,9377352,7284614,2023-02-28 20:30:12,2022-07-17 10:22:42,2021-02-17 06:02:31
622,100000007,"Benchmark Electronics, Inc.",Canada,7620858,8535017,9668928,2022-03-07 09:31:22,2022-06-26 18:42:07,2021-05-01 22:01:56
623,100000007,"Boston Beer Company, Inc. (The)",Philippines,958504,7136121,4325893,2023-02-08 14:37:23,2023-12-17 03:54:52,2023-09-02 21:28:27
624,200000004,Vident Core U.S. Bond Strategy Fund,Philippines,1564905,4412448,8042406,2020-05-05 00:06:44,2020-11-07 10:03:27,2021-11-09 03:46:00
625,200000004,"Aclaris Therapeutics, Inc.",United States,9861999,8048050,2953684,2022-06-11 03:34:41,2021-08-02 23:34:27,2020-10-22 21:05:18
626,100000001,China Yuchai International Limited,Philippines,6429840,5473315,2144776,2024-02-23 07:47:11,2023-09-24 18:46:56,2023-08-28 17:19:05
627,100000002,"Donegal Group, Inc.",Brazil,2775607,1425644,5123247,2023-08-07 19:44:53,2023-10-27 05:20:49,2024-01-01 05:26:10
628,200000002,Access National Corporation,Philippines,1093091,7467477,6962481,2022-05-14 14:42:31,2020-10-12 18:53:31,2024-02-12 04:49:21
629,200000003,RLI Corp.,Colombia,5136469,3282207,9962988,2023-12-05 18:09:51,2021-02-21 03:59:46,2021-04-01 00:40:48
630,100000003,"Heat Biologics, Inc.",Colombia,9432031,2899297,1190826,2021-12-02 09:28:02,2021-09-29 14:16:38,2022-06-03 06:19:30
631,100000007,"Ooma, Inc.",Philippines,5842495,2939116,3350246,2020-04-03 14:37:02,2020-06-27 08:42:34,2021-06-17 19:47:06
632,100000008,"Atwood Oceanics, Inc.",Brazil,2438060,903057,435218,2023-11-08 14:45:33,2022-07-20 05:01:59,2020-09-08 17:42:54
633,100000008,CF Corporation,Brazil,2167415,1204745,5704921,2021-05-31 18:21:43,2021-04-21 19:05:02,2020-11-10 19:07:31
634,100000008,Qwest Corporation,Canada,942824,9566813,5186535,2020-09-14 09:30:09,2021-04-05 06:30:56,2023-04-15 16:42:51
635,200000006,DRDGOLD Limited,Brazil,9713045,153115,6362738,2021-12-08 21:57:47,2023-08-31 16:19:28,2023-06-07 09:11:58
636,200000006,UMB Financial Corporation,United Kingdom,9062295,4954025,7762496,2021-03-28 03:17:26,2021-08-13 16:22:29,2020-10-26 10:30:50
637,100000009,Horizon Global Corporation,Philippines,5857518,258183,8071972,2020-10-11 00:07:09,2022-06-17 16:17:15,2021-05-20 23:04:21
638,100000009,STMicroelectronics N.V.,Colombia,2512300,1737303,8435264,2021-08-07 03:51:39,2023-08-31 04:28:44,2024-02-28 15:32:53
639,200000600,"Western Asset Municipal High Income Fund, Inc.",Brazil,1081541,7337529,3098788,2023-12-08 22:28:48,2024-02-24 20:41:28,2022-01-31 18:55:59
640,100000004,"BioTelemetry, Inc.",Brazil,2104018,9921039,3507822,2022-09-26 22:34:23,2022-01-11 22:11:42,2020-10-11 17:01:45
641,100000002,"VASCO Data Security International, Inc.",Brazil,3561475,8083358,7150784,2022-11-09 14:48:41,2020-05-15 23:21:41,2022-12-04 03:17:18
642,100000006,North Atlantic Drilling Ltd.,Brazil,8313598,5465852,3560840,2022-12-19 14:42:24,2023-05-12 07:05:17,2022-09-30 01:04:54
643,100000009,Southern California Edison Company,Colombia,8298938,5890125,2326180,2020-04-03 04:24:39,2023-08-15 11:04:15,2024-01-08 06:37:07
644,100000004,Jagged Peak Energy Inc.,Brazil,6921721,7493299,6331507,2022-11-03 06:06:46,2022-01-25 05:58:36,2021-09-05 05:06:05
645,100000004,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,Canada,4099726,6508026,704238,2022-03-02 05:16:34,2022-06-26 20:44:09,2021-10-02 08:45:24
646,200000001,Motif Bio plc,Philippines,2045865,7448766,4682420,2023-02-11 02:59:39,2022-02-01 13:38:34,2021-03-22 05:22:40
647,100000008,"Poage Bankshares, Inc.",United States,3490711,9023615,7465210,2020-06-23 11:02:39,2024-02-09 05:36:25,2022-04-22 19:35:49
648,200000005,Teleflex Incorporated,United States,9108818,9297259,9971906,2022-11-01 05:53:48,2022-04-13 01:00:55,2021-08-12 19:57:40
649,200000005,Taylor Morrison Home Corporation,Brazil,3920430,8044175,7500000,2020-10-25 07:09:47,2022-04-30 04:32:07,2020-04-06 12:22:17
650,200000001,Cantel Medical Corp.,Brazil,9391345,7421678,8502963,2023-12-21 15:47:32,2020-06-11 16:56:10,2020-04-08 11:33:20
651,200000004,Sanofi,United States,1113121,9326904,1491468,2021-05-01 09:08:59,2022-04-01 03:24:59,2020-09-04 02:14:50
652,100000005,City Holding Company,Philippines,5578201,8453895,632491,2022-09-21 03:37:35,2020-07-22 19:13:32,2023-11-30 18:27:17
653,100000004,ON Semiconductor Corporation,Philippines,3453703,7912930,8221822,2022-01-25 09:02:20,2023-02-01 15:57:26,2024-02-17 20:19:40
654,100000001,"Key Technology, Inc.",Colombia,1658746,6658229,6012282,2020-09-26 18:11:37,2021-11-17 23:57:20,2021-08-15 09:42:36
655,100000008,W.R. Berkley Corporation,Brazil,5463842,2343505,6377532,2024-02-01 17:14:55,2020-05-11 10:20:49,2023-10-31 02:32:14
656,200000002,"Box, Inc.",Brazil,5540461,9105904,8316920,2021-04-16 20:24:54,2024-02-09 14:34:58,2022-04-16 09:48:22
657,200000001,W.R. Berkley Corporation,Philippines,5506907,1176059,8817424,2020-11-22 17:33:28,2023-06-03 15:12:00,2022-11-26 21:27:12
658,100000003,"Jason Industries, Inc.",Brazil,4886476,9497568,6781685,2021-11-21 05:16:11,2020-08-16 10:46:30,2020-04-04 00:52:00
659,100000004,"Lake Shore Bancorp, Inc.",Philippines,4782133,8434074,6751334,2021-08-09 10:43:31,2021-08-21 08:02:45,2023-06-20 23:14:03
660,100000009,"Liberty All-Star Growth Fund, Inc.",Canada,5045328,1732857,9183488,2022-07-08 10:56:16,2024-03-05 16:06:50,2020-07-16 20:19:45
661,100000001,"Penske Automotive Group, Inc.",Brazil,4632158,5473807,5273160,2022-11-09 19:57:14,2022-12-31 22:12:24,2022-07-11 09:21:58
662,200000002,"Virtus Investment Partners, Inc.",Philippines,1097096,591272,5561911,2022-04-02 13:26:38,2022-05-04 08:49:41,2024-01-05 20:15:29
663,200000600,Lonestar Resources US Inc.,Brazil,4896045,3609144,2170132,2023-11-12 03:14:30,2022-06-03 23:36:32,2022-05-28 21:19:31
664,200000002,"Reliv' International, Inc.",Brazil,8694384,7098701,8711914,2023-10-13 03:00:50,2021-09-29 02:36:06,2023-12-10 11:07:33
665,100000004,"Illumina, Inc.",Brazil,3020765,4844634,6799634,2024-02-24 12:21:13,2021-07-09 09:03:28,2023-07-09 01:32:27
666,100000002,"Cracker Barrel Old Country Store, Inc.",United States,5149743,3268792,6641961,2023-05-20 11:40:57,2022-12-17 05:32:37,2022-10-24 14:52:06
667,100000003,"B. Riley Financial, Inc.",Canada,7674182,842200,7120654,2022-07-14 20:42:02,2020-09-14 18:53:52,2023-08-31 22:55:12
668,100000008,Universal Display Corporation,Philippines,6385449,2222157,5860483,2020-08-24 15:26:48,2023-08-31 06:36:36,2022-02-28 19:59:20
669,100000001,SPDR Dorsey Wright Fixed Income Allocation ETF,Brazil,4543053,9334991,9363157,2022-08-31 20:06:54,2023-01-10 08:30:40,2020-03-27 11:21:10
670,100000001,"Lantheus Holdings, Inc.",United States,9531460,6892623,6135542,2020-07-31 03:07:47,2021-02-16 01:24:32,2023-10-01 04:50:06
671,100000009,"Viking Therapeutics, Inc.",Philippines,9943517,1628689,4396674,2022-11-14 04:49:03,2020-11-28 05:38:58,2020-09-24 16:20:42
672,100000006,"TerraForm Power, Inc.",Colombia,4821436,352378,8844625,2021-07-23 00:36:27,2023-10-30 07:57:38,2023-09-08 05:35:26
673,100000002,Silver Run Acquisition Corporation II,Philippines,1868987,330825,8526151,2023-05-07 13:17:21,2020-12-07 12:17:41,2023-03-20 15:54:51
674,100000005,Tellurian Inc.,Colombia,7963308,4009098,7372541,2021-07-09 17:34:15,2023-10-06 10:52:31,2023-02-12 09:55:43
675,100000002,"Affiliated Managers Group, Inc.",Philippines,4208637,4585530,9672221,2023-06-13 10:09:07,2022-12-23 09:49:29,2022-12-07 17:15:28
676,200000004,"Neurotrope, Inc.",Brazil,8069330,6779854,571663,2023-02-15 11:42:06,2022-09-05 16:12:56,2023-08-28 18:39:24
677,200000003,Dr. Reddy's Laboratories Ltd,Brazil,3401526,5512521,6710086,2021-10-03 09:21:29,2020-10-14 00:59:23,2022-02-18 07:49:40
678,100000004,"AMTEK, Inc.",Brazil,1917912,6431705,7059379,2021-11-13 10:32:03,2021-05-09 16:17:54,2023-03-05 20:49:53
679,100000007,Progressive Corporation (The),United States,3648725,3276690,8625895,2022-05-30 10:19:56,2021-07-31 21:33:13,2021-04-17 14:20:39
680,100000009,"SAExploration Holdings, Inc.",United States,5279409,2212446,9435402,2023-07-21 02:25:41,2020-05-30 18:17:07,2023-01-04 20:37:38
681,100000005,Tekla Healthcare Investors,Philippines,6243197,7096583,4829956,2022-10-08 07:20:12,2020-09-20 10:51:50,2021-05-02 22:15:49
682,200000006,PIMCO New York Municipal Income Fund,Brazil,6620614,5776997,2512109,2021-11-21 13:19:21,2021-05-26 11:35:56,2023-11-11 18:05:10
683,200000006,"Thermon Group Holdings, Inc.",Canada,3116550,6923637,4310047,2022-01-08 10:08:19,2022-12-20 21:47:50,2020-11-13 16:47:35
684,100000009,"Strayer Education, Inc.",Colombia,5487010,4482239,5057960,2020-10-03 07:34:46,2020-05-20 22:50:25,2021-01-14 00:11:44
685,200000003,"Pier 1 Imports, Inc.",Philippines,6719096,2993133,209773,2023-12-04 09:00:42,2021-11-06 16:04:43,2021-04-12 10:00:18
686,100000009,"Famous Dave's of America, Inc.",Philippines,4277551,7146302,6607858,2022-09-22 07:00:41,2022-07-08 19:36:40,2022-08-20 08:58:22
687,100000009,Boston Scientific Corporation,Brazil,2802938,3834457,744675,2022-03-11 00:28:33,2021-07-16 11:36:22,2023-11-22 19:24:38
688,100000007,"New York Community Bancorp, Inc.",Philippines,534261,7452909,2235076,2021-10-31 06:23:35,2020-09-07 13:07:18,2021-05-04 01:44:02
689,100000100,Ameren Corporation,Philippines,756341,4826495,245517,2021-06-20 21:32:06,2022-05-31 22:35:16,2020-04-19 21:14:53
690,200000600,iPath US Treasury Flattener ETN,Philippines,2636050,9415325,8912944,2021-06-29 18:16:50,2023-08-03 14:02:43,2021-04-05 12:36:34
691,100000003,Prospect Capital Corporation,Philippines,3274198,4758315,4964762,2022-04-20 20:23:18,2022-08-03 16:59:15,2022-06-13 23:53:30
692,200000005,Nokia Corporation,Philippines,7730987,5207166,5158932,2021-07-24 06:32:26,2023-08-20 00:14:36,2020-05-12 03:14:51
693,100000009,Genuine Parts Company,Philippines,5564855,5037432,7715776,2024-02-13 14:07:05,2024-02-17 22:04:04,2020-11-08 20:12:02
694,100000004,"Columbia Property Trust, Inc.",United States,8219839,2230998,2244899,2024-02-26 12:46:02,2021-11-01 22:09:35,2022-07-02 21:26:35
695,200000002,Celanese Corporation,Colombia,8866337,6451345,4224771,2021-03-08 21:01:41,2022-02-02 10:30:01,2022-01-31 14:48:07
696,100000002,Voya Natural Resources Equity Income Fund,Philippines,4183712,4451914,5963300,2022-09-10 22:20:49,2020-07-26 04:03:46,2022-06-10 01:19:11
697,100000100,Avenue Income Credit Strategies Fund,Philippines,546976,708361,9321450,2023-09-24 05:58:12,2023-08-20 00:22:04,2023-04-10 14:36:32
698,200000004,"Nu Skin Enterprises, Inc.",Brazil,7916685,8365246,7580739,2020-05-11 11:34:30,2020-05-07 19:25:00,2021-10-01 10:47:20
699,200000002,"Xenetic Biosciences, Inc.",Philippines,7471935,168080,2846440,2023-09-13 22:09:09,2022-05-10 02:44:25,2022-07-08 05:43:14
700,100000007,Farmer Brothers Company,Philippines,9975312,563030,4313507,2022-02-22 06:57:40,2020-08-08 18:33:38,2020-05-07 15:40:54
701,100000004,"NxStage Medical, Inc.",Brazil,8231481,3064530,2615787,2023-03-22 13:44:34,2021-04-11 15:24:52,2023-09-23 07:57:10
702,100000001,"Tailored Brands, Inc.",United States,2195116,8090793,1399142,2022-08-31 20:50:21,2020-12-15 00:03:03,2020-12-23 05:23:47
703,200000600,"Reinsurance Group of America, Incorporated",Colombia,3747887,6398126,4486791,2023-05-29 16:03:16,2023-08-03 16:44:33,2023-04-30 04:50:06
704,200000006,PartnerRe Ltd.,Brazil,1712843,455307,739223,2021-04-18 07:22:27,2021-12-19 10:43:01,2023-05-16 10:26:55
705,200000001,Commercial Metals Company,Brazil,3388161,7662492,9493952,2022-07-19 20:52:48,2021-06-06 07:23:34,2021-09-20 14:34:49
706,200000006,ArcelorMittal,Philippines,9249496,7516198,4881815,2020-08-14 01:41:14,2020-04-18 17:28:58,2023-06-30 14:18:21
707,200000002,Ophthotech Corporation,United States,8796323,3574509,6251572,2021-05-12 04:43:21,2022-08-20 11:47:28,2023-01-22 15:08:32
708,100000004,ProShares Ultra Nasdaq Biotechnology,Philippines,1642040,1139169,4224839,2021-04-27 10:47:42,2022-10-04 15:51:07,2021-06-19 09:17:11
709,100000100,Teekay LNG Partners L.P.,Australia,8800738,2496707,1184477,2023-12-30 15:47:18,2024-02-25 23:34:16,2023-05-13 09:33:08
710,100000009,"Natural Gas Services Group, Inc.",Philippines,7799343,7416939,6777929,2023-08-25 21:09:52,2021-12-04 22:44:48,2020-03-20 00:16:52
711,200000003,"Gores Holdings II, Inc.",Colombia,4198492,8398616,6115914,2024-01-06 04:27:54,2021-07-02 06:44:59,2020-06-21 10:35:14
712,200000004,Bank of America Corporation,Canada,9079775,6000805,3352089,2022-04-24 20:21:57,2020-07-27 16:13:54,2022-07-10 08:06:06
713,200000001,"Express, Inc.",Philippines,4595780,2193989,5693616,2024-01-04 21:50:56,2020-08-08 12:50:32,2020-05-27 14:35:38
714,100000007,Radcom Ltd.,Philippines,6709826,3804767,2526599,2021-07-04 02:50:22,2020-08-13 13:49:05,2022-08-24 11:41:11
715,200000001,"Home BancShares, Inc.",United States,7864850,7638817,2829582,2023-08-07 22:47:53,2020-10-08 11:25:55,2021-11-18 20:30:32
716,100000007,Blackrock Health Sciences Trust,Colombia,8362763,4119676,731601,2020-06-07 03:49:00,2023-10-30 20:10:01,2020-08-01 22:03:50
717,200000003,"Olympic Steel, Inc.",Philippines,6636102,9152510,159557,2020-08-29 21:46:07,2023-09-02 02:16:42,2023-08-06 19:57:54
718,200000600,OFG Bancorp,Canada,483156,9985102,1828393,2021-12-17 03:02:48,2020-10-06 16:25:24,2022-07-07 08:35:01
719,200000600,"Oncobiologics, Inc.",Brazil,6142563,9154022,5397872,2020-10-06 12:40:35,2022-01-04 00:50:09,2020-07-31 22:27:37
720,100000003,Laboratory Corporation of America Holdings,United States,8815646,2806838,3653791,2023-11-01 15:48:11,2022-10-27 09:22:14,2022-05-25 00:47:48
721,100000100,"Build-A-Bear Workshop, Inc.",Brazil,7823031,1302278,9043872,2020-06-21 13:31:16,2023-01-13 16:02:25,2022-12-22 22:16:08
722,100000009,"Ambarella, Inc.",Brazil,4888035,678054,1262091,2022-12-07 09:30:54,2020-05-04 08:27:55,2023-08-05 00:37:54
723,200000004,"Cypress Energy Partners, L.P.",Philippines,7450304,5822685,8469615,2020-07-28 17:30:39,2020-07-17 05:22:02,2023-06-27 15:09:26
724,100000002,"Coffee Holding Co., Inc.",United States,5379398,5036907,5417584,2023-01-16 05:00:41,2022-10-26 06:57:22,2023-04-15 20:55:30
725,100000008,Allstate Corporation (The),Brazil,5313410,6624005,8066920,2022-03-08 15:43:08,2021-07-05 08:52:30,2020-12-19 21:14:51
726,100000007,"CNO Financial Group, Inc.",Canada,2425103,606896,9645840,2021-05-23 10:57:07,2021-01-15 17:08:07,2023-01-23 23:39:46
727,100000003,BlackRock California Municipal Income Trust,Philippines,7861456,6807579,1211900,2020-04-23 17:45:03,2022-11-03 16:19:08,2021-09-12 10:48:46
728,100000006,Deutsche Bank AG,Philippines,1220226,9903911,1807639,2024-02-17 00:29:27,2023-03-02 08:57:50,2022-12-10 02:13:37
729,200000001,Ames National Corporation,Philippines,9475528,1940950,223027,2021-03-05 00:27:08,2024-02-20 09:11:46,2023-08-22 23:03:43
730,200000600,Landmark Infrastructure Partners LP,Brazil,4140082,4143404,1886922,2022-10-20 18:09:12,2023-11-26 19:14:31,2023-02-15 17:49:16
731,100000004,"T. Rowe Price Group, Inc.",Philippines,9810442,7220972,6015878,2022-05-19 05:06:10,2023-08-17 14:57:21,2022-10-19 01:56:30
732,200000005,"TPG Specialty Lending, Inc.",United States,329817,9985324,8299908,2024-01-22 05:41:05,2021-12-12 15:11:34,2022-06-14 21:08:36
733,100000008,Wells Fargo & Company,Colombia,4574842,2867886,9508818,2023-01-26 02:13:07,2021-02-26 04:29:49,2023-08-29 22:21:23
734,200000600,iShares MSCI USA ESG Optimized ETF,Philippines,2763328,8935714,7101090,2024-01-24 16:57:47,2020-06-10 12:50:27,2023-06-06 23:37:08
735,200000004,Stifel Financial Corporation,Brazil,9249751,6299350,4687747,2020-07-15 23:48:46,2023-06-16 01:05:31,2021-01-15 01:10:24
